customer_age,account_balance,annual_income,loan_amount,loan_duration_months,num_of_credit_cards,credit_card_utilization,monthly_salary,num_of_loans,num_of_defaults,num_of_transactions,avg_transaction_value,loan_to_income_ratio,credit_score,investment_value,savings_account_balance,fixed_deposit_amount,num_of_dependents,customer_tenure_years,emi_amount,house_value,insurance_amount,spending_score,digital_transactions_ratio,mobile_banking_usage_hours,branch_visits_per_month,internet_banking_logins,loan_interest_rate,customer_satisfaction_score,risk_factor,bank_profit
25,39799.67,447567.32,70248.85,24,4,0.87,89615.95,2,0,362,2666.95,0.26,784.08,135278.72,17637.41,156414.24,3,11.77,15638.23,3380981.84,63942.79,74.45,0.43,3.92,5,29,9.36,1.19,0.33,160832.33
52,44602.5,854788.57,201463.98,39,3,0.43,36628.91,3,1,75,2368.25,0.13,747.97,122514.04,15446.77,9302.51,3,13.93,10769.04,3516384.46,153386.95,52.02,0.71,1.17,7,6,7.13,6.49,0.91,200526.58
52,30424.73,1214373.87,266902.7,60,4,0.97,102502.43,2,1,311,867.9,0.5,639.65,21531.16,26110.71,171982.91,2,12.33,15935.31,1810332.5,35383.08,22.51,0.59,5.17,2,27,8.92,4.81,0.07,534815.91
50,41114.13,705198.43,346006.32,23,0,0.45,54140.45,0,0,193,1775.47,0.41,699.63,45520.87,15874.91,79146.46,0,11.31,9450.15,6228617.85,55441.83,28.95,0.78,4.49,5,24,11.53,9.28,0.05,259352.24
22,57546.01,517999.26,210647.8,39,0,0.14,62751.7,0,1,109,2293.82,0.7,587.87,197506.82,21819.04,154360.67,0,5.35,10232.24,5569374.55,168840.62,55.73,0.01,10.13,2,18,9.7,6.78,0.13,267461.09
59,65139.77,654275.89,99875.78,50,4,0.39,51378.05,2,0,317,2083.32,0.9,596.29,62894.39,19000.89,177560.52,3,1.44,6322.63,4101325.6,171041.51,60.17,0.69,8.27,7,3,10.33,4.59,0.12,213654.81
56,31556.69,1043719.1,299576.92,11,4,0.95,50750.5,3,1,124,2370.92,0.81,655.03,116460.84,23064.52,97466.23,3,3.42,8326.49,5235359.77,104013.41,96.82,0.32,2.07,3,1,8.02,3.37,0.09,470380.64
58,67392.12,538508.96,199171.01,26,3,0.32,48227.55,1,0,52,2069.59,0.27,636.23,92373.97,14929.2,165215.19,0,6.98,9344.89,1829306.16,86828.42,85.47,0.22,13.63,1,24,7.13,9.15,0.66,177116.95
45,77112.76,500202.0,154826.67,53,4,0.87,69018.87,2,1,112,1920.44,0.88,655.33,107348.96,29267.62,178145.14,1,14.36,9012.87,5070342.93,99357.85,20.58,0.8,8.9,8,22,7.53,1.15,0.6,164330.34
24,58268.7,579314.12,200052.37,44,1,0.88,38838.0,0,0,285,1902.1,0.83,696.42,95020.08,0.0,138501.03,3,10.98,7119.27,3471518.48,116589.12,77.4,0.09,6.87,9,21,9.2,3.94,0.65,213172.0
26,87535.92,461667.85,235237.97,36,0,0.35,65461.63,0,1,278,2654.71,0.93,741.26,138607.49,26408.93,99626.28,0,12.51,7714.46,6508503.0,120192.42,0.83,0.23,14.06,7,20,7.68,9.49,0.69,240815.77
25,34524.22,730667.58,201620.43,15,0,0.08,27232.61,1,1,324,2416.96,0.46,738.59,137559.63,1087.6,150219.97,1,4.52,9140.23,4941050.88,88210.7,12.98,0.2,1.46,5,27,9.25,6.89,0.76,296391.18
29,25106.91,1106169.61,73554.72,35,4,0.72,64102.93,2,1,67,2242.85,0.77,700.66,104716.98,12465.52,140235.98,0,10.42,13559.62,4657208.13,22581.07,19.97,0.42,11.84,2,22,10.25,5.79,0.21,389207.52
51,14425.6,780769.82,321765.3,23,2,0.31,72737.14,1,0,129,2053.3,0.59,625.64,63821.08,25223.59,172156.45,1,13.01,5513.26,3515154.14,78251.86,59.72,0.32,5.47,1,18,10.41,2.83,0.62,330583.28
50,79920.89,636911.62,351990.0,65,2,0.78,40882.21,1,2,264,1670.71,0.31,652.13,77248.45,0.0,131535.89,2,7.45,3753.46,3522659.29,37799.87,19.47,0.72,10.43,3,20,6.99,8.5,0.58,327259.7
65,63087.31,627047.18,302121.76,20,4,0.44,70181.14,3,1,220,1815.95,0.99,711.86,36963.21,21664.81,66558.62,1,6.73,4717.52,5211064.25,130632.42,36.53,0.7,13.96,3,17,10.5,2.84,0.94,311629.05
40,48888.31,309202.3,158985.15,9,1,0.49,60770.78,3,1,378,2638.8,0.04,638.69,86622.83,6286.54,138169.37,3,10.93,7457.8,3503918.49,114755.74,24.28,0.33,7.77,0,20,10.04,3.23,0.23,216224.42
41,55599.37,920777.44,233880.68,68,2,0.78,83976.4,0,0,304,2582.3,0.16,616.65,29342.99,10309.3,172867.44,1,8.62,11910.91,3456741.16,95550.05,33.74,0.44,0.34,8,6,6.07,2.73,0.06,356294.68
54,27490.22,680540.7,249478.29,45,4,0.38,47171.9,2,1,175,1610.86,0.89,704.62,108753.89,9849.26,162959.49,1,14.9,8931.08,6188501.8,89969.3,94.25,0.21,0.43,9,10,6.35,2.42,0.65,294795.92
52,98915.04,654880.02,297903.55,14,1,0.44,102239.79,3,1,304,2059.95,0.06,677.58,111839.93,6566.67,142235.16,3,6.66,8890.12,4845060.07,178644.17,99.74,0.67,4.96,7,9,9.88,9.58,0.74,371066.31
61,52584.42,1498276.89,303467.24,14,1,0.38,24138.27,0,1,121,2299.08,0.89,669.45,140210.08,2703.9,115937.09,2,3.05,8822.77,3184573.41,145855.75,68.57,0.4,11.72,6,10,8.3,6.42,0.28,601251.52
57,52187.9,774688.23,191266.1,31,3,0.37,55057.44,2,1,87,2259.91,0.72,735.49,51196.57,40711.87,112316.02,1,7.34,4366.51,5162095.87,108212.84,57.23,0.13,4.32,5,22,6.88,6.74,0.57,308839.2
39,64515.33,512052.24,256559.64,9,1,0.53,34521.45,0,2,373,2255.29,0.04,734.44,53912.19,18175.29,119582.03,2,3.91,12584.27,4165127.82,78478.03,70.84,0.13,5.02,2,8,6.27,9.59,0.06,146118.74
44,59620.18,593410.6,286582.43,21,2,0.81,87765.81,3,2,253,1332.76,0.43,769.06,160988.05,7625.78,225331.21,0,8.64,13931.57,2381012.96,151599.89,77.17,0.32,11.77,3,2,6.96,3.08,0.96,179632.93
52,54477.68,987111.43,366465.79,20,2,0.36,56074.49,0,1,221,1297.11,0.75,647.43,45250.78,14378.76,83650.46,0,2.32,8993.59,3901189.79,104420.02,73.9,0.75,1.74,1,23,11.75,1.05,0.11,420172.81
18,34190.51,728317.6,306360.52,57,4,0.52,57424.72,2,1,272,2702.12,0.58,701.49,182048.65,20366.61,156369.27,3,14.27,10256.38,3241702.43,74066.85,8.19,0.03,12.7,6,4,10.37,6.39,0.07,350088.95
52,59429.37,340430.51,313124.53,10,4,0.67,66648.57,2,1,266,2905.42,0.94,680.95,63044.12,16213.05,61940.15,2,12.97,10356.16,4806933.08,76376.57,31.03,0.26,3.99,1,22,9.17,5.57,0.04,148727.58
54,87640.49,929807.23,256706.13,25,1,0.27,59927.92,0,2,294,1111.09,0.87,696.92,63323.67,7331.58,203531.26,3,2.76,6796.53,3713301.57,126474.47,34.34,0.16,0.77,9,0,11.65,5.3,0.43,360312.11
64,76908.4,532963.98,362836.73,23,0,0.28,51093.58,2,2,385,1983.34,0.33,623.28,133712.39,11007.68,112470.71,3,3.0,8675.53,4609082.7,138092.81,36.93,0.96,1.76,0,0,9.71,1.56,0.1,214997.96
31,81863.73,1168324.44,282781.02,7,3,0.93,41150.29,0,0,240,2488.43,0.08,609.88,121975.66,31857.16,92207.09,1,7.93,15357.27,5299511.62,125424.02,34.43,0.71,14.29,5,19,10.35,5.09,0.74,468097.91
20,39775.69,970012.02,181112.97,18,0,0.72,62527.7,2,0,347,677.73,0.94,677.99,165661.47,5972.87,165081.4,0,11.71,9988.03,7333151.62,126302.27,78.71,0.23,6.77,3,4,7.7,3.59,0.9,391042.11
18,30207.9,588169.53,362269.6,9,1,0.58,65682.5,0,1,369,1356.0,0.52,637.87,24347.83,30.29,0.0,3,3.68,10670.56,6875881.41,87829.17,74.76,0.21,3.85,7,28,9.53,3.47,0.26,295257.57
22,47484.26,1020254.09,305832.26,47,1,0.65,70430.66,0,1,231,1944.68,0.07,726.91,121345.42,16120.45,59036.61,1,1.38,7919.08,4767899.3,78232.73,0.46,0.86,7.82,0,25,6.86,3.0,0.63,412512.89
43,51114.5,716963.88,214556.48,66,0,0.03,88690.9,0,2,383,1641.66,0.82,604.97,98161.06,682.84,175263.64,1,8.41,8710.12,4436875.02,105943.25,29.64,0.19,10.24,8,18,8.43,3.99,0.04,258746.33
31,71883.83,913193.42,211640.56,13,3,0.62,27393.47,1,1,254,2125.49,0.87,609.09,56930.88,10902.27,221022.43,2,10.53,11938.88,3785889.95,96719.01,62.37,1.0,4.78,5,5,6.2,4.18,0.39,319823.12
56,16150.71,821183.2,273726.04,68,0,0.51,58984.24,2,1,248,2882.29,0.64,659.17,175258.92,7480.63,181565.61,0,4.04,7481.2,2528282.44,59968.28,12.03,0.28,10.88,1,2,7.3,3.78,0.29,394030.24
44,80591.01,488410.84,287054.78,14,4,0.55,77876.07,3,2,381,1488.32,0.45,603.1,109413.99,7568.11,159760.31,2,11.23,14859.95,1756423.42,98710.0,7.12,0.08,3.78,7,20,6.45,9.81,0.23,245444.79
26,46839.84,539112.54,265783.38,16,2,0.36,58132.16,0,2,214,2030.16,0.66,763.8,97486.04,20695.3,318726.89,2,14.28,5151.2,3488755.21,127598.69,82.84,0.69,1.69,4,26,8.33,9.39,0.64,257206.96
32,41462.38,957490.2,274904.69,47,4,0.08,24927.41,1,2,291,1793.12,0.71,670.85,118160.25,22570.57,184398.02,3,2.49,8100.51,6464933.78,84384.65,45.27,0.61,8.25,4,12,11.06,6.17,0.13,368021.76
32,29757.91,616306.17,385996.59,18,2,0.19,40634.41,3,2,179,2081.82,0.89,649.86,30865.83,11940.98,76884.1,2,7.91,5560.37,6423717.08,163490.08,85.57,1.0,2.27,4,16,8.27,9.83,0.86,308593.36
43,16902.87,599087.88,335723.45,41,1,0.95,64928.55,0,0,276,2003.48,0.96,703.4,50055.76,19056.18,221726.33,3,1.32,13973.09,4585971.95,49927.34,82.36,0.8,14.11,6,2,10.99,9.92,0.66,319112.13
59,66463.41,461219.36,265250.85,18,3,0.41,64382.96,3,2,171,3582.32,0.51,724.19,86695.15,11442.79,105127.57,2,3.5,9891.18,5058259.39,67033.86,89.34,0.43,0.01,6,22,9.94,4.2,0.71,176284.44
30,51466.36,805899.77,325304.85,17,0,0.47,70087.8,1,2,93,2893.75,0.8,690.35,112656.07,24008.39,100423.37,1,1.8,9140.83,3774339.5,77088.57,4.83,0.68,11.34,9,2,9.06,5.01,0.94,359631.92
68,24200.78,1215631.23,167398.09,42,3,0.05,48284.87,3,1,245,1051.44,0.96,676.6,150985.37,5223.36,53334.7,0,6.36,11192.81,4463819.48,132899.61,18.61,0.82,4.19,6,20,7.42,9.63,0.94,412882.5
49,24098.42,433116.77,281834.16,57,0,0.04,63898.25,0,1,253,1459.92,0.15,630.83,64603.15,21652.41,121200.99,0,12.4,14197.04,3568591.91,108495.25,29.61,0.51,12.69,9,22,11.53,6.48,0.55,220776.71
56,43284.31,706054.86,394744.51,7,4,0.72,45812.05,3,1,367,1533.29,0.02,711.55,55468.35,22410.81,63935.35,0,8.87,10648.21,3566435.96,64557.83,13.62,0.27,0.9,1,12,6.33,2.92,0.5,355584.67
66,83380.43,1053055.14,232556.33,61,4,0.54,63899.37,3,0,306,1259.43,0.87,750.84,120057.05,43359.79,189019.72,1,3.73,13427.95,5235045.43,25109.15,48.55,0.21,14.3,7,1,10.13,7.2,0.34,319479.12
69,44808.17,680089.65,182189.29,65,0,0.51,60798.18,0,2,66,1178.98,0.2,669.01,94564.08,2455.57,141220.91,1,1.08,9119.09,3773647.71,52530.29,79.9,0.3,1.52,0,2,9.73,2.85,0.72,199567.84
49,19937.14,813092.95,197832.89,28,3,0.24,47687.1,1,2,321,1892.98,0.04,637.56,23149.02,46557.6,54733.23,2,8.52,7115.98,5090599.0,29868.7,95.12,0.85,11.82,1,19,8.65,4.05,0.54,253888.81
21,45085.14,434401.62,162829.36,45,0,0.74,83372.75,1,0,58,1556.19,0.16,689.07,63264.98,27566.85,144326.97,2,2.43,10696.64,4323370.25,134939.03,88.96,0.38,7.76,6,15,7.44,3.05,0.93,144000.35
47,44545.53,807076.77,187219.05,69,1,0.17,34415.46,3,2,298,1465.52,0.38,680.13,92729.28,38273.15,219568.19,2,5.47,7907.92,6201446.66,57636.66,45.73,0.29,6.46,3,20,8.58,3.2,0.24,284719.74
54,0.0,653213.93,220359.35,28,4,0.19,57875.69,2,1,250,3212.28,0.22,619.18,93831.86,29052.65,263558.3,2,7.9,12066.24,5162809.56,127222.51,63.65,0.81,4.2,9,11,11.24,1.04,0.31,344747.84
40,48914.1,946432.5,137554.64,34,1,0.46,47356.42,3,0,108,1597.47,0.31,654.87,103594.33,10564.6,24726.92,0,13.6,8772.02,4793191.56,121752.13,23.07,0.03,12.62,9,24,11.02,8.93,0.32,392779.9
56,45381.31,996846.51,251249.47,56,4,0.29,87513.03,2,2,189,1734.1,0.98,769.42,47987.22,26578.4,95515.82,2,1.69,9746.37,2783611.6,147663.54,40.3,0.59,3.0,8,8,11.65,3.66,0.81,330034.91
62,63924.13,1347390.91,322182.17,36,4,0.25,68975.97,3,0,168,2444.87,0.7,612.62,94759.41,13343.47,59745.48,1,10.19,3278.8,3911388.64,71413.72,87.12,0.87,10.82,8,15,7.85,1.78,0.1,542420.9
32,86979.12,844908.29,177379.51,55,2,0.65,50260.34,1,0,90,1732.08,0.71,645.47,137883.14,19118.55,174748.57,1,0.7,9625.84,4439658.81,116189.04,2.92,0.41,6.69,2,3,8.32,1.78,0.46,316338.7
60,72531.3,781449.08,371542.71,25,1,0.65,55804.27,3,2,371,1300.6,0.09,632.56,0.0,8253.15,51376.27,1,9.63,9272.24,4565473.43,104867.34,53.28,0.27,14.98,2,29,6.11,6.0,0.43,332182.06
46,44622.23,748596.08,290863.37,60,1,0.82,87918.86,3,1,380,1845.24,0.73,636.99,88704.4,13213.02,224146.45,3,8.5,13488.89,5295874.54,104978.67,87.28,0.49,9.17,8,24,11.66,9.94,0.07,256557.36
53,27869.48,611708.43,332446.45,7,2,0.42,45805.87,2,2,316,3205.24,0.74,657.73,33521.17,28969.77,234258.5,3,12.27,12610.32,4747224.17,99239.36,12.2,0.72,1.56,9,19,7.98,2.31,0.41,195618.14
30,101467.2,784620.96,197373.24,30,3,0.07,33533.28,1,2,57,1711.13,0.66,702.42,98710.73,24379.57,207268.31,3,8.21,10072.66,3260126.38,133676.59,98.25,0.52,6.29,7,17,8.42,1.9,0.51,326153.63
49,51184.37,626149.65,318362.02,18,1,0.27,64365.1,2,1,232,1452.94,0.23,745.43,39808.6,30242.3,99789.88,2,5.61,5108.69,5210537.11,129302.58,1.24,0.01,0.99,0,25,11.45,4.94,0.07,270048.98
24,50278.59,742115.24,162645.29,63,0,0.98,64704.61,3,2,183,2252.14,0.42,690.17,105362.98,6021.88,104197.64,0,4.02,8679.3,3946479.51,99899.2,88.61,0.08,4.28,5,0,9.16,6.07,0.51,295230.2
68,49517.5,1029399.38,321219.8,69,2,0.6,69990.52,0,2,230,1816.45,0.85,645.78,165065.46,1295.59,118034.69,0,1.74,13492.07,3722962.23,81624.07,35.37,0.72,5.15,6,6,9.4,3.65,0.96,483571.96
39,53961.7,448364.36,263747.15,64,1,0.71,70089.39,3,2,121,3643.4,0.67,757.0,60821.64,31017.16,227355.26,2,8.25,9404.65,3176744.38,77025.3,13.27,0.4,12.8,7,19,7.06,3.72,0.98,187629.34
45,47112.79,984969.64,294260.1,65,3,0.01,86560.58,3,0,162,1527.86,0.73,576.57,66622.36,30276.73,31137.74,2,13.38,6799.72,4078405.97,101417.13,15.74,0.78,12.57,1,11,8.99,4.82,0.53,367567.5
19,38526.76,1029278.77,155952.43,67,1,0.52,34227.94,2,0,156,3040.24,0.59,713.67,81205.95,22115.37,177028.69,3,7.96,13455.47,3831347.95,108872.9,70.12,0.65,0.17,0,7,11.51,3.83,0.52,448385.69
59,39062.82,670482.87,178394.41,21,4,0.04,41957.95,0,0,339,2698.03,0.45,628.66,112747.29,24192.26,84658.59,1,11.22,5129.46,5892889.6,96341.57,87.07,0.58,7.98,3,7,9.35,9.24,0.29,263505.02
62,49344.93,169536.28,297778.26,20,0,0.57,69933.05,0,2,362,1771.19,0.76,677.45,59238.15,28650.38,120640.55,1,4.83,9661.19,4178987.69,48328.15,64.11,0.9,3.35,0,27,7.53,1.38,1.0,84025.81
23,39131.5,548044.5,174132.16,60,2,0.92,43415.62,2,1,166,1997.89,0.07,708.15,84791.55,21815.24,201530.04,3,7.0,11674.25,5138593.88,87813.65,92.87,0.02,4.8,1,23,6.19,3.11,0.27,252449.23
45,35743.08,1024248.64,287056.5,40,4,0.97,38151.18,1,0,169,1382.07,0.67,599.73,73220.39,25366.67,43918.76,3,5.21,10378.16,2336713.98,78916.76,84.25,0.16,0.32,2,21,8.02,8.28,0.45,378137.97
45,52128.6,694282.98,140628.98,60,3,0.54,87987.67,0,1,196,1676.94,1.0,687.08,81338.9,28148.23,130558.16,0,2.08,6275.44,5393318.33,100603.18,0.9,0.62,11.25,3,8,9.44,8.51,0.0,209511.06
61,44900.46,450174.44,317853.94,19,4,0.46,35700.87,0,2,376,1766.93,0.78,690.92,113216.45,19064.86,140981.4,3,6.55,7212.42,5269660.2,201446.32,66.94,0.07,14.26,5,13,6.26,2.0,0.35,225982.61
61,80079.86,573806.27,151398.13,54,4,0.95,54730.92,2,0,259,2094.71,0.29,753.12,122042.55,16544.05,147382.54,1,11.58,7906.07,2753126.53,117206.15,30.46,0.64,3.29,7,19,9.66,9.76,0.07,269632.1
37,0.0,910155.01,294184.0,12,3,0.67,59109.49,1,2,345,1152.39,0.28,815.76,40927.97,23820.53,142777.33,1,6.23,12353.41,3453788.96,150489.65,45.45,0.98,5.13,8,4,9.14,7.24,0.74,284772.59
47,71830.14,836683.39,300050.47,35,4,0.06,79637.05,1,1,152,2186.89,0.67,602.35,113060.32,42646.14,188966.08,2,9.93,10511.58,3704406.95,72636.66,9.4,0.88,3.1,3,19,10.7,3.45,0.56,278854.9
28,74921.7,640266.98,194258.25,54,2,0.47,31967.95,3,0,173,1912.48,0.9,750.86,225830.46,11523.16,118360.73,0,11.5,8837.37,4256765.87,100875.49,28.21,0.59,13.95,0,20,6.17,5.1,0.57,270516.27
45,8532.2,608293.9,296562.13,21,1,0.24,66232.13,3,0,294,2238.86,0.58,678.11,161769.0,15692.6,175575.69,2,5.18,11226.73,3654109.14,149147.03,63.27,0.89,0.14,4,1,10.69,3.67,0.29,225892.42
42,43146.25,602060.46,270835.38,56,4,0.47,46644.34,2,0,258,2328.38,0.53,639.57,74325.7,2435.89,173088.72,0,12.06,7749.44,4206046.1,36782.31,21.84,0.12,8.76,4,20,9.13,2.35,0.81,195672.2
56,42571.18,469397.45,206892.65,47,2,0.46,69414.17,1,0,363,1864.44,0.16,698.45,105276.14,24348.03,170024.8,2,5.41,12215.14,5284276.23,90663.41,64.75,0.45,13.06,8,9,8.22,3.62,0.0,208639.62
50,21849.77,1103843.92,169315.63,22,1,0.58,46397.88,2,1,158,2292.92,0.72,614.89,98656.87,14700.66,186948.71,0,4.21,11351.67,3830198.88,124826.18,92.3,0.43,2.79,5,23,11.79,6.22,0.33,438584.14
18,34443.67,619419.88,92989.94,68,1,0.36,83584.59,3,0,397,1947.69,0.7,617.87,118378.19,5996.68,169745.63,3,3.73,9326.5,4856696.41,97096.72,0.49,0.34,8.85,4,8,6.96,8.43,0.66,266231.05
44,27788.48,1004289.63,277972.0,50,4,0.16,46485.45,2,2,99,2446.08,0.97,593.24,83111.42,19364.1,143722.91,1,3.4,9513.2,4710646.16,77284.27,78.58,0.0,0.76,9,6,9.25,4.27,0.91,367899.55
69,85045.41,1080329.01,124815.78,12,2,0.5,23070.3,2,0,154,2189.68,0.3,707.3,89234.01,34946.32,61173.69,3,11.19,8974.53,950969.68,79531.11,64.13,0.89,12.22,9,22,7.93,4.13,0.23,432816.35
30,68713.57,949577.72,257627.54,32,4,0.83,48167.26,0,1,76,2108.62,0.76,696.35,70767.04,16479.74,245003.08,0,13.37,12987.83,3530608.0,112615.86,4.66,0.78,4.12,4,29,9.16,5.21,0.54,441643.24
58,75431.1,592094.92,228924.14,15,3,0.66,56080.5,0,0,337,1938.53,0.43,639.28,143817.54,17394.86,268623.79,0,3.84,10648.28,5682796.65,37180.47,79.02,0.65,14.83,7,21,9.31,6.8,0.54,280993.22
20,64433.44,800932.52,304331.42,39,1,0.34,76235.31,0,1,306,2777.49,0.56,756.18,112438.85,34557.07,124841.5,2,1.74,9350.54,3426319.08,104985.1,22.45,0.13,13.83,0,17,6.54,7.76,0.87,309918.86
56,27418.96,693951.1,225836.36,41,4,0.94,41123.78,3,1,322,2243.11,0.82,646.85,112742.24,19949.92,181948.55,0,5.05,7089.07,3215001.6,129034.15,26.58,0.38,10.99,4,25,9.97,3.94,0.05,354686.55
23,39509.59,474074.53,223644.18,30,1,0.91,41420.31,2,2,186,1207.12,0.22,744.15,148735.17,7923.6,111667.1,3,10.04,11768.47,5743071.96,85514.74,9.35,0.92,7.45,0,11,9.81,6.28,0.42,286371.11
25,59787.49,781089.82,308549.66,11,2,0.21,74408.67,0,0,389,1716.83,0.34,686.1,149326.93,26889.99,99584.62,0,5.84,11628.27,4684132.86,37600.87,53.44,0.62,11.5,6,10,10.62,4.5,0.18,346533.21
44,25557.44,405240.05,276804.64,29,0,0.04,39371.62,0,0,350,1862.85,0.77,646.18,141779.92,31245.93,153872.11,0,8.46,8423.07,6248712.28,79518.51,49.82,0.6,1.96,6,9,6.54,7.45,0.02,273182.44
26,64259.97,996919.85,275292.48,23,4,0.74,57315.25,0,0,371,1999.33,0.57,674.25,148126.56,17996.25,346521.91,2,11.29,8739.53,3942240.41,95049.36,34.72,0.91,4.65,9,12,7.78,2.48,0.15,351053.83
54,45193.49,583845.68,287541.41,11,4,0.83,57620.23,3,2,81,2106.02,0.09,617.31,162506.72,21304.93,261674.29,0,6.42,9648.96,5942561.02,56938.73,16.88,0.56,0.4,7,8,9.9,3.31,0.98,158053.05
50,42503.58,750289.91,127154.23,34,1,0.97,63263.69,3,2,94,1433.47,0.43,690.84,61335.23,6888.12,251187.35,2,15.0,6539.12,3433387.93,101225.29,83.8,0.6,9.68,6,15,6.82,4.83,0.21,207516.36
68,64219.2,770821.97,310543.09,30,2,0.89,48752.28,2,1,314,1959.2,0.59,681.53,88052.88,11294.13,186314.03,1,4.82,10221.12,1417855.81,106881.89,87.64,0.35,12.08,8,29,10.07,9.0,0.94,327418.78
59,58885.27,635273.76,298997.5,60,3,0.6,46095.08,2,1,79,1811.53,0.91,706.37,128357.93,16669.6,85773.24,2,14.68,5063.69,5307927.58,148103.46,54.06,0.37,14.19,7,20,6.35,6.16,0.21,275876.21
61,42780.68,846673.45,168665.35,51,2,0.53,65023.42,2,1,133,2650.85,0.19,723.96,64578.82,20769.31,222577.1,0,3.44,6161.59,5187878.85,93403.06,24.42,0.69,10.3,7,21,8.01,9.69,0.93,348948.34
41,73186.6,581274.09,230473.56,29,4,0.03,46560.06,0,2,215,1402.95,0.81,685.78,85469.82,13802.52,0.0,1,2.11,8471.22,5307457.95,104468.95,9.61,0.32,10.98,2,16,11.08,1.93,0.65,160538.31
32,28378.73,917824.32,246855.42,31,3,0.25,39600.46,1,2,365,1989.57,0.13,606.18,107776.69,16292.21,177361.23,0,11.39,8115.11,4252154.49,77961.94,86.85,0.56,13.43,9,4,10.65,5.14,0.11,269922.08
49,62318.71,363505.08,239240.26,33,2,0.46,78417.0,3,2,50,1588.77,0.24,726.62,90794.58,18761.83,226851.46,2,10.68,11354.17,6260341.05,80913.04,9.61,0.28,14.05,3,5,9.87,4.77,0.58,210596.0
49,61862.03,731594.89,276708.8,8,0,0.63,67321.43,0,1,298,3117.8,0.24,680.73,102640.75,10019.74,160603.9,3,12.26,10848.99,5538610.35,128167.55,1.32,0.17,7.37,3,9,11.22,6.4,0.32,227255.45
41,43809.07,1184732.25,364509.34,43,1,0.56,86512.54,0,2,310,2753.97,0.88,585.3,54184.33,17311.99,266156.07,1,5.48,14129.87,5489902.78,90620.15,46.94,0.45,1.65,0,10,10.26,8.31,0.38,431136.99
58,56522.66,449917.17,336541.34,66,2,0.74,71759.51,2,1,112,1014.59,0.2,695.48,98489.81,31559.4,50187.86,3,14.0,10278.54,4645984.89,133064.09,73.13,0.22,7.0,5,1,9.12,8.57,0.44,230112.1
69,24977.73,530563.76,145022.46,56,2,0.28,40977.85,2,1,213,1522.27,0.79,699.26,105360.96,14039.78,262048.7,3,2.23,10618.39,2883601.77,98128.45,45.75,0.9,8.34,1,6,11.88,7.03,0.42,173704.43
66,68480.54,828476.96,299765.6,53,0,0.56,61445.54,0,0,370,2522.55,0.46,662.08,164600.17,10990.69,138960.18,1,0.94,6510.84,4581176.64,54246.67,5.14,0.3,9.47,8,13,10.17,6.77,0.66,377067.58
66,46301.96,744895.45,356314.67,26,4,0.09,44765.58,3,0,383,2274.37,1.0,670.11,89254.82,40851.24,251554.79,3,4.86,6517.07,4931347.75,72283.93,69.0,0.6,14.84,0,3,9.61,9.54,0.77,222842.15
69,39545.54,787657.52,280944.68,59,1,0.41,35225.86,3,0,250,2255.56,0.84,650.24,73989.45,22256.02,221413.78,3,12.06,10193.28,6939364.73,196735.6,64.23,0.26,13.76,0,4,8.45,4.45,0.33,409228.25
29,70980.18,822296.78,337278.43,61,2,0.75,53292.01,0,1,271,2114.51,0.74,700.81,128517.76,12271.62,255984.94,3,10.26,10245.14,4819252.83,95981.54,68.15,0.26,5.95,9,18,11.41,8.5,0.92,328779.51
56,35913.13,858680.37,410981.64,64,3,0.69,74722.99,1,0,201,2570.72,0.87,687.0,0.0,26435.01,218282.59,3,6.83,10868.77,3244698.94,35386.83,21.12,0.35,1.7,5,20,7.77,9.29,0.94,347787.43
19,21830.77,977424.96,331896.76,56,2,0.99,64123.69,1,0,181,2468.59,0.63,634.59,87306.06,22561.07,198435.45,1,4.22,13808.9,5060746.29,54467.64,79.57,0.92,3.22,0,27,6.06,5.42,0.04,523976.45
20,18867.42,802454.66,269944.69,25,1,0.28,39136.59,3,0,163,1825.67,0.84,760.9,79451.46,14298.14,245631.46,0,1.36,6649.58,6009026.5,71485.76,47.92,0.39,2.61,2,19,7.18,7.56,0.01,252145.27
66,62120.2,639685.59,333607.08,64,2,0.5,52764.88,2,2,266,1280.44,0.26,646.71,110436.87,19510.48,153883.56,3,5.39,15069.74,6550277.64,64268.59,53.64,0.82,5.34,9,27,6.66,4.39,0.43,229618.08
54,24391.41,868143.43,261591.03,14,0,0.33,57857.0,1,1,245,985.96,0.1,544.67,149849.05,17085.61,192163.92,1,7.17,5529.97,4371719.03,56031.72,54.58,0.2,13.15,1,29,7.91,2.43,0.59,413543.01
66,85095.88,1174970.48,251912.24,6,2,0.44,34663.31,1,0,330,1937.82,0.62,656.47,162051.25,29900.83,149746.74,1,10.46,11118.82,4260494.24,158494.64,28.68,0.05,6.57,8,9,10.96,6.28,0.28,361953.72
34,8361.41,666841.56,221886.86,34,2,0.86,70697.59,2,2,251,896.06,0.43,731.55,109877.91,26813.42,101991.68,1,9.87,6260.94,2806374.85,126586.5,25.01,0.78,8.51,4,5,9.91,2.77,0.26,286764.89
66,83929.13,456367.67,375073.07,68,3,0.68,56568.97,1,2,184,2150.6,0.43,669.67,37932.65,0.0,186886.24,1,14.24,12172.41,3775987.04,92007.13,0.48,0.54,2.69,5,1,7.01,5.12,0.68,196054.4
